"N2_PPM","N2O3_PPM","N2O4_PPM","N2O5_PPM","NO2_PPM","NO3_PPM","NO_PPM","O2_PPM","O3_PPM","O_PPM","Phi","T","U:0","U:1","U:2","vtkGhostType","Points:0","Points:1","Points:2"
789953,3.20023e-06,0.0163943,8.49089,228.391,0.0280362,0.455888,209659,151.196,0.00027645,3.02733,344.516,-1.29692,-0.121445,0.144428,0,-0.0619679,-0.00947721,-1.54923e-19
789952,3.04961e-06,0.0163308,8.52932,227.94,0.0282561,0.43534,209658,152.316,0.000278545,2.99872,344.514,-1.22592,-0.145938,0.060122,0,-0.0614677,-0.00947721,-1.54923e-19
789952,2.99024e-06,0.0163085,8.51062,227.777,0.0282884,0.427183,209658,152.956,0.000279731,2.98396,344.513,-1.14534,-0.163508,-0.0251595,0,-0.0609674,-0.00947721,-1.54923e-19
789952,3.00082e-06,0.0163127,8.46981,227.802,0.0282183,0.428664,209658,153.174,0.000280125,2.98002,344.513,-1.06493,-0.162492,-0.0831874,0,-0.0604672,-0.00947721,-1.54923e-19
789952,3.06809e-06,0.0163283,8.44156,227.91,0.0281321,0.438024,209658,153.038,0.000279863,2.98421,344.513,-0.999199,-0.13062,-0.103194,0,-0.059967,-0.00947721,-1.54923e-19
789952,3.07992e-06,0.0163372,8.41214,227.97,0.028069,0.439594,209658,153.066,0.000279907,2.98446,344.512,-0.93975,-0.085146,-0.0957485,0,-0.0594667,-0.00947721,-1.54923e-19
789952,3.13548e-06,0.01635,8.40305,228.059,0.0280195,0.447289,209658,152.849,0.0002795,2.99,344.513,-0.906426,-0.0227936,-0.0717056,0,-0.0589665,-0.00947721,-1.54923e-19
789952,3.18708e-06,0.0163556,8.41098,228.099,0.0280105,0.454489,209658,152.656,0.000279145,2.99442,344.513,-0.884506,0.035808,-0.0572993,0,-0.0584663,-0.00947721,-1.54923e-19
789952,3.2637e-06,0.0163544,8.44318,228.089,0.0280509,0.465182,209658,152.431,0.000278737,2.99901,344.513,-0.875056,0.0823339,-0.0652484,0,-0.057966,-0.00947721,-1.54923e-19
789953,3.34726e-06,0.0163844,8.40125,228.301,0.0279099,0.476651,209658,152.078,0.000278068,3.00877,344.514,-0.886323,0.0971645,-0.0878588,0,-0.0574658,-0.00947721,-1.54923e-19
789953,3.52379e-06,0.0164445,8.33042,228.721,0.0276511,0.500705,209658,151.279,0.000276563,3.03066,344.514,-0.916643,0.0944328,-0.132555,0,-0.0569655,-0.00947721,-1.54923e-19
789953,3.769e-06,0.0165375,8.21113,229.37,0.0272443,0.533869,209658,150.127,0.000274387,3.0632,344.515,-0.95313,0.0660801,-0.182314,0,-0.0564653,-0.00947721,-1.54923e-19
789954,4.10147e-06,0.0166885,7.99571,230.425,0.0265616,0.578468,209659,148.431,0.000271175,3.11264,344.517,-0.987629,-0.00167053,-0.228795,0,-0.0559651,-0.00947721,-1.54923e-19
789955,4.53497e-06,0.0168846,7.72818,231.786,0.0257107,0.635884,209659,146.165,0.000266894,3.18076,344.518,-0.98689,-0.107328,-0.232996,0,-0.0554648,-0.00947721,-1.54923e-19
789956,5.00263e-06,0.0170977,7.43853,233.259,0.0248018,0.697211,209659,143.717,0.000262272,3.25651,344.52,-0.941668,-0.221217,-0.177594,0,-0.0549646,-0.00947721,-1.54923e-19
789957,5.4988e-06,0.0173219,7.13481,234.801,0.02386,0.7617,209659,141.157,0.000257443,3.33789,344.522,-0.858505,-0.326835,-0.067137,0,-0.0544644,-0.00947721,-1.54923e-19
789958,5.96611e-06,0.0175289,6.84938,236.217,0.0229968,0.821889,209659,138.852,0.000253096,3.4145,344.524,-0.752442,-0.412656,0.075746,0,-0.0539641,-0.00947721,-1.54923e-19
789958,6.31239e-06,0.0176648,6.65852,237.139,0.0224292,0.86639,209659,137.374,0.00025031,3.46529,344.525,-0.676034,-0.464768,0.169132,0,-0.0534639,-0.00947721,-1.54923e-19
789959,6.52383e-06,0.0177358,6.54122,237.62,0.0221047,0.893763,209659,136.726,0.000249081,3.48895,344.526,-0.6506,-0.52254,0.184823,0,-0.0529637,-0.00947721,-1.54923e-19
789959,6.59555e-06,0.017745,6.48843,237.678,0.0220034,0.903418,209659,136.916,0.000249418,3.4851,344.525,-0.660479,-0.569882,0.190978,0,-0.0524634,-0.00947721,-1.54923e-19
789958,6.44916e-06,0.0176687,6.53184,237.154,0.0222223,0.885212,209659,138.211,0.000251826,3.4447,344.523,-0.689488,-0.588094,0.215223,0,-0.0519632,-0.00947721,-1.54923e-19
789957,6.19792e-06,0.0175575,6.61866,236.392,0.0225825,0.853331,209659,139.937,0.000255046,3.39101,344.521,-0.703492,-0.574578,0.295449,0,-0.051463,-0.00947721,-1.54923e-19
789957,5.92468e-06,0.0174496,6.71767,235.652,0.0229597,0.818199,209659,141.513,0.000257991,3.34215,344.52,-0.692036,-0.568746,0.305062,0,-0.0509627,-0.00947721,-1.54923e-19
789956,5.5673e-06,0.0173359,6.84403,234.873,0.0234032,0.771399,209658,143.033,0.000260841,3.29497,344.518,-0.649918,-0.642892,0.182785,0,-0.0504625,-0.00947721,-1.54923e-19
789956,5.21621e-06,0.0172301,6.97595,234.148,0.0238441,0.725004,209658,144.352,0.000263321,3.25419,344.517,-0.627856,-0.718533,-0.0379148,0,-0.0499622,-0.00947721,-1.54923e-19
789955,4.94104e-06,0.0171349,7.08859,233.491,0.0242297,0.688659,209658,145.581,0.00026563,3.21719,344.515,-0.65197,-0.617341,-0.0865809,0,-0.049462,-0.00947721,-1.54923e-19
789955,4.71515e-06,0.0170508,7.18821,232.909,0.0245714,0.658741,209658,146.667,0.000267673,3.18513,344.514,-0.618256,-0.529338,-0.118686,0,-0.0489618,-0.00947721,-1.54923e-19
789954,4.48952e-06,0.0169678,7.28551,232.335,0.0249092,0.628758,209658,147.748,0.000269705,3.15362,344.513,-0.57864,-0.445882,-0.140081,0,-0.0484615,-0.00947721,-1.54923e-19
789954,4.35206e-06,0.0169117,7.34841,231.944,0.025135,0.610378,209658,148.503,0.000271126,3.13233,344.512,-0.522251,-0.377693,-0.12809,0,-0.0479613,-0.00947721,-1.54923e-19
789954,4.28006e-06,0.0168884,7.3768,231.782,0.0252329,0.600777,209658,148.801,0.000271686,3.12357,344.512,-0.447627,-0.289503,-0.125047,0,-0.0474611,-0.00947721,-1.54923e-19
789954,4.40325e-06,0.0169389,7.31994,232.13,0.0250347,0.617002,209658,148.134,0.000270432,3.14284,344.512,-0.361231,-0.174955,-0.0706806,0,-0.0469608,-0.00947721,-1.54923e-19
789955,4.72657e-06,0.0170771,7.1714,233.087,0.0244985,0.659764,209658,146.249,0.000266889,3.19677,344.514,-0.276526,-0.0470992,-0.00436542,0,-0.0464606,-0.00947721,-1.54923e-19
789955,5.01177e-06,0.0171862,7.04514,233.84,0.0240609,0.697473,209658,144.827,0.000264216,3.2389,344.515,-0.203601,0.0524937,0.0649304,0,-0.0459604,-0.00947721,-1.54923e-19
789955,5.05391e-06,0.0171947,7.02532,233.898,0.0240092,0.703164,209658,144.784,0.000264131,3.24072,344.515,-0.143472,0.124115,0.105224,0,-0.0454601,-0.00947721,-1.54923e-19
789955,5.01696e-06,0.0171851,7.03767,233.832,0.0240509,0.698227,209658,144.9,0.00026435,3.23717,344.515,-0.0919876,0.166276,0.101461,0,-0.0449599,-0.00947721,-1.54923e-19
789955,4.8138e-06,0.0171345,7.11689,233.485,0.0242957,0.670895,209658,145.423,0.000265342,3.22047,344.515,-0.0426918,0.179003,0.0304908,0,-0.0444597,-0.00947721,-1.54923e-19
789955,4.57988e-06,0.0170776,7.20585,233.095,0.024572,0.639385,209658,146.012,0.00026646,3.20164,344.515,-0.00916246,0.163385,-0.0461049,0,-0.0439594,-0.00947721,-1.54923e-19
789954,4.15721e-06,0.0169382,7.39868,232.133,0.0251947,0.582631,209658,147.619,0.000269496,3.15313,344.513,0.00827874,0.113858,-0.145665,0,-0.0434592,-0.00947721,-1.54923e-19
789953,3.59444e-06,0.0167017,7.70804,230.494,0.026207,0.507392,209658,150.453,0.000274846,3.07076,344.511,0.0174468,0.0548412,-0.236715,0,-0.0429589,-0.00947721,-1.54923e-19
789951,2.95611e-06,0.0163286,8.2585,227.885,0.0278944,0.421883,209657,154.47,0.000282476,2.95611,344.509,0.0112788,0.0599136,-0.30443,0,-0.0424587,-0.00947721,-1.54923e-19
789950,2.36412e-06,0.0158818,8.97053,224.727,0.0300219,0.342081,209657,158.953,0.000291034,2.83209,344.506,-0.0360063,0.103308,-0.35921,0,-0.0419585,-0.00947721,-1.54923e-19
789948,1.82626e-06,0.015396,9.72248,221.239,0.03237,0.268313,209657,164.127,0.000300918,2.69949,344.503,-0.109205,0.107875,-0.439138,0,-0.0414582,-0.00947721,-1.54923e-19
789946,1.42883e-06,0.0150096,10.2779,218.425,0.0342301,0.212598,209657,168.669,0.000309582,2.59278,344.499,-0.116396,0.0876429,-0.552083,0,-0.040958,-0.00947721,-1.54923e-19
789945,1.17219e-06,0.0147567,10.6173,216.563,0.0354386,0.17599,209656,171.875,0.000315692,2.5221,344.496,-0.0833269,0.0531371,-0.631115,0,-0.0404578,-0.00947721,-1.54923e-19
789944,1.05976e-06,0.0146591,10.7556,215.84,0.0359304,0.159638,209656,173.076,0.000317988,2.49605,344.495,-0.0539979,0.00621787,-0.630113,0,-0.0399575,-0.00947721,-1.54923e-19
789944,1.03086e-06,0.0146556,10.7851,215.816,0.0359961,0.155312,209656,172.943,0.000317748,2.49764,344.496,-0.019798,-0.036905,-0.591669,0,-0.0394573,-0.00947721,-1.54923e-19
789945,1.20973e-06,0.0148906,10.4252,217.546,0.0348126,0.18072,209656,170.306,0.000312692,2.55696,344.497,0.0314131,-0.0940652,-0.482059,0,-0.0389571,-0.00947721,-1.54923e-19
789946,1.43813e-06,0.0151812,9.91801,219.667,0.0332688,0.212865,209656,167.548,0.000307371,2.6247,344.498,0.122334,-0.140061,-0.389238,0,-0.0384568,-0.00947721,-1.54923e-19
789947,1.73266e-06,0.015501,9.23785,221.959,0.0314306,0.253623,209656,165.517,0.000303363,2.68513,344.497,0.19921,-0.227679,-0.367926,0,-0.0379566,-0.00947721,-1.54923e-19
789947,1.80437e-06,0.0156268,8.89356,222.853,0.0305985,0.263268,209656,165.309,0.000302868,2.69939,344.496,0.274216,-0.28854,-0.382574,0,-0.0374563,-0.00947721,-1.54923e-19
789947,1.7426e-06,0.0156106,8.84883,222.729,0.0305822,0.254364,209655,166.024,0.00030419,2.68617,344.495,0.274761,-0.317781,-0.41846,0,-0.0369561,-0.00947721,-1.54923e-19
789946,1.54163e-06,0.0154729,9.06586,221.74,0.0312653,0.226067,209655,167.48,0.000306977,2.65067,344.494,0.280759,-0.296371,-0.431154,0,-0.0364559,-0.00947721,-1.54923e-19
789946,1.31696e-06,0.015284,9.48963,220.388,0.0324022,0.194307,209656,168.532,0.000309077,2.6177,344.495,0.229402,-0.18737,-0.371276,0,-0.0359556,-0.00947721,-1.54923e-19
789946,1.14731e-06,0.0151182,9.93404,219.202,0.033521,0.170212,209656,168.918,0.000309938,2.59739,344.497,0.17561,-0.0471066,-0.278629,0,-0.0354554,-0.00947721,-1.54923e-19
789946,1.00032e-06,0.0149056,10.6187,217.681,0.0351429,0.149457,209657,168.561,0.000309485,2.58459,344.501,0.0725756,0.0203877,-0.180228,0,-0.0349552,-0.00947721,-1.54923e-19
789946,8.86446e-07,0.0146681,11.4246,215.972,0.0370381,0.133523,209658,167.881,0.000308462,2.57451,344.506,0.000931929,0.0356227,-0.111736,0,-0.0344549,-0.00947721,-1.54923e-19
789947,8.62778e-07,0.0145609,11.8302,215.202,0.0379634,0.130442,209659,167.258,0.000307422,2.57486,344.509,-0.0142366,0.0510328,-0.0459977,0,-0.0339547,-0.00947721,-1.54923e-19
789947,9.37441e-07,0.0146286,11.7218,215.707,0.0375939,0.141393,209659,166.503,0.000305975,2.59274,344.51,-0.0152434,0.0878575,0.0177049,0,-0.0334545,-0.00947721,-1.54923e-19
789947,9.83377e-07,0.0146624,11.6128,215.953,0.0373178,0.148162,209659,166.538,0.000306008,2.59522,344.51,-0.0116618,0.116508,0.0459632,0,-0.0329542,-0.00947721,-1.54923e-19
789946,9.57204e-07,0.0145837,11.6848,215.365,0.0376388,0.144606,209659,167.792,0.00030838,2.56876,344.508,-0.000342419,0.0303077,0.0120895,0,-0.032454,-0.00947721,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.0319538,-0.00947721,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.0314535,-0.00947721,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.0309533,-0.00947721,-1.54923e-19
789640,0,0,0,1.82255e-28,1.10357e-31,7.56487e-31,209460,899.998,0.00180288,4.06693e-31,343.25,0.268868,17.1965,-0.00724153,0,-0.030453,-0.00947721,-1.54923e-19
789640,0,0,0,2.19698e-28,1.51669e-31,8.98064e-31,209460,899.998,0.00180288,4.90215e-31,343.25,0.34563,17.6031,-0.025347,0,-0.0299528,-0.00947721,-1.54923e-19
789640,0,0,0,2.22241e-28,1.55158e-31,9.07311e-31,209460,899.998,0.00180288,4.95887e-31,343.25,0.355584,17.4828,0.0269175,0,-0.0294526,-0.00947721,-1.54923e-19
789640,0,0,0,2.23868e-28,1.57297e-31,9.13276e-31,209460,899.998,0.00180288,4.99516e-31,343.25,0.366115,17.455,-0.0155239,0,-0.0289523,-0.00947721,-1.54923e-19
789640,0,0,0,2.25198e-28,1.59171e-31,9.18063e-31,209460,899.998,0.00180288,5.02481e-31,343.25,0.332099,17.3607,-0.0148323,0,-0.0284521,-0.00947721,-1.54923e-19
789640,0,0,0,2.23572e-28,1.57183e-31,9.1201e-31,209460,899.998,0.00180288,4.98854e-31,343.25,0.360845,17.7001,0.0376394,0,-0.0279519,-0.00947721,-1.54923e-19
789640,0,0,0,2.26011e-28,1.60352e-31,9.20977e-31,209460,899.998,0.00180288,5.04295e-31,343.25,0.323321,17.4747,-0.0103399,0,-0.0274516,-0.00947721,-1.54923e-19
789640,0,0,0,2.26192e-28,1.60563e-31,9.21655e-31,209460,899.998,0.00180288,5.04699e-31,343.25,0.243736,17.4882,0.0295322,0,-0.0269514,-0.00947721,-1.54923e-19
789640,0,0,0,2.21608e-28,1.54165e-31,9.05083e-31,209460,899.998,0.00180288,4.94474e-31,343.25,0.0986301,17.9412,-0.0254292,0,-0.0264512,-0.00947721,-1.54923e-19
789640,0,0,0,2.18241e-28,1.49641e-31,8.92793e-31,209460,899.998,0.00180288,4.86966e-31,343.25,0.0260002,18.2828,0.0373852,0,-0.0259509,-0.00947721,-1.54923e-19
789640,0,0,0,1.71872e-28,9.84279e-32,7.17582e-31,209460,899.998,0.00180288,3.83533e-31,343.25,-0.0321443,17.7238,-0.044976,0,-0.0254507,-0.00947721,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.0249504,-0.00947721,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.0244502,-0.00947721,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.02395,-0.00947721,-1.54923e-19
789932,9.88761e-06,0.0148124,6.14249,216.46,0.0260963,1.48039,209642,202.026,0.000370606,2.15767,344.415,-0.0401847,0.888762,-0.85936,0,-0.0234497,-0.00947721,-1.54923e-19
789935,1.33905e-05,0.0154008,5.39982,220.76,0.0232652,1.9668,209643,193.531,0.000354381,2.30186,344.421,-0.371771,0.912603,-1.03528,0,-0.0229495,-0.00947721,-1.54923e-19
789937,1.44707e-05,0.0155936,5.34159,222.171,0.022663,2.11245,209644,189.429,0.000346676,2.36809,344.426,-0.493097,0.573399,-0.849362,0,-0.0224493,-0.00947721,-1.54923e-19
789938,1.43411e-05,0.0155654,5.56502,221.985,0.0230436,2.09521,209644,188.403,0.000344837,2.37898,344.429,-0.595373,0.108895,-0.702857,0,-0.021949,-0.00947721,-1.54923e-19
789937,1.32368e-05,0.0153461,5.91888,220.407,0.0241159,1.94747,209644,190.872,0.000349588,2.33024,344.428,-0.740509,-0.270997,-0.617968,0,-0.0214488,-0.00947721,-1.54923e-19
789935,1.21328e-05,0.0151169,6.10164,218.725,0.0249938,1.79838,209644,194.897,0.0003572,2.26326,344.423,-0.919942,-0.53316,-0.548021,0,-0.0209486,-0.00947721,-1.54923e-19
789933,1.16008e-05,0.0149598,5.96921,217.538,0.0251827,1.72894,209642,199.561,0.000365897,2.19764,344.415,-1.07397,-0.731387,-0.530845,0,-0.0204483,-0.00947721,-1.54923e-19
789929,1.09165e-05,0.0146581,5.71353,215.236,0.0254933,1.64332,209640,208.5,0.000382587,2.08052,344.4,-1.19876,-0.927294,-0.617801,0,-0.0199481,-0.00947721,-1.54923e-19
789924,9.82061e-06,0.0141795,5.50122,211.566,0.0262879,1.50288,209636,221.341,0.000406676,1.92545,344.379,-1.28428,-1.05013,-0.72963,0,-0.0194479,-0.00947721,-1.54923e-19
789918,8.32127e-06,0.0135953,5.46634,207.028,0.0276955,1.29981,209633,235.63,0.000433654,1.7684,344.357,-1.2962,-0.880052,-0.768218,0,-0.0189476,-0.00947721,-1.54923e-19
789913,6.9413e-06,0.0130899,5.52539,203.043,0.0291381,1.10522,209630,247.554,0.000456272,1.64938,344.339,-1.23009,-0.576555,-0.761753,0,-0.0184474,-0.00947721,-1.54923e-19
789908,5.63452e-06,0.0126208,5.65575,199.279,0.0307001,0.913105,209628,258.295,0.000476757,1.55026,344.324,-1.22261,-0.568211,-0.756564,0,-0.0179471,-0.00947721,-1.54923e-19
789904,4.62772e-06,0.0122478,5.77928,196.248,0.0320199,0.761572,209626,266.801,0.000493023,1.47685,344.312,-1.20576,-0.669229,-0.68941,0,-0.0174469,-0.00947721,-1.54923e-19
789902,4.00818e-06,0.012024,5.87311,194.407,0.0328885,0.665655,209625,271.84,0.000502691,1.43525,344.305,-1.16665,-0.530674,-0.637833,0,-0.0169467,-0.00947721,-1.54923e-19
789901,3.62544e-06,0.0118997,5.94287,193.381,0.0334267,0.605284,209624,274.534,0.000507878,1.41321,344.301,-1.12184,-0.436408,-0.618544,0,-0.0164464,-0.00947721,-1.54923e-19
789901,3.41688e-06,0.0118626,5.99949,193.078,0.0336883,0.571379,209624,275.101,0.000508993,1.40785,344.301,-1.16664,-0.403797,-0.500042,0,-0.0159462,-0.00947721,-1.54923e-19
789902,3.3673e-06,0.011914,6.04266,193.512,0.0336668,0.561886,209625,273.504,0.000505965,1.41917,344.304,-1.2463,-0.266659,-0.42723,0,-0.015446,-0.00947721,-1.54923e-19
789903,3.42454e-06,0.012024,6.07832,194.43,0.0334596,0.568836,209625,270.472,0.000500193,1.44192,344.309,-1.29141,-0.16753,-0.43852,0,-0.0149457,-0.00947721,-1.54923e-19
789904,3.5013e-06,0.0121491,6.12169,195.47,0.033226,0.578597,209626,267.015,0.000493617,1.46846,344.314,-1.26361,-0.156167,-0.377098,0,-0.0144455,-0.00947721,-1.54923e-19
789906,3.5154e-06,0.0122583,6.18912,196.377,0.0330929,0.578376,209627,263.803,0.000487525,1.49321,344.319,-1.21096,-0.200836,-0.154221,0,-0.0139453,-0.00947721,-1.54923e-19
789907,3.54899e-06,0.0123765,6.25454,197.353,0.03293,0.581123,209628,260.392,0.000481058,1.52029,344.325,-1.23542,-0.309631,0.102124,0,-0.013445,-0.00947721,-1.54923e-19
789909,3.67407e-06,0.0125177,6.28402,198.51,0.0326233,0.598237,209629,256.672,0.000473988,1.55147,344.331,-1.30813,-0.308858,0.206876,0,-0.0129448,-0.00947721,-1.54923e-19
789910,3.91619e-06,0.0126843,6.27051,199.861,0.0321526,0.633453,209630,252.642,0.000466314,1.5872,344.337,-1.30686,-0.190632,0.206265,0,-0.0124445,-0.00947721,-1.54923e-19
789912,4.17423e-06,0.0128415,6.24557,201.128,0.0316842,0.671093,209631,248.943,0.000459272,1.62126,344.343,-1.30297,-0.139572,0.233637,0,-0.0119443,-0.00947721,-1.54923e-19
789914,4.51103e-06,0.0130215,6.19859,202.567,0.0311146,0.720186,209632,244.866,0.000451508,1.66043,344.348,-1.31759,-0.135491,0.25572,0,-0.0114441,-0.00947721,-1.54923e-19
789915,4.9043e-06,0.0132237,6.13068,204.171,0.0304584,0.776926,209633,240.427,0.000443058,1.7049,344.355,-1.33009,-0.150524,0.198655,0,-0.0109438,-0.00947721,-1.54923e-19
789918,5.42294e-06,0.0134547,6.03317,205.985,0.0296748,0.851541,209634,235.537,0.00043375,1.75634,344.362,-1.29843,-0.189698,0.0960278,0,-0.0104436,-0.00947721,-1.54923e-19
789920,6.03408e-06,0.0137027,5.91728,207.912,0.0288253,0.938569,209635,230.418,0.000424017,1.81293,344.368,-1.20118,-0.211748,0.0180634,0,-0.00994337,-0.00947721,-1.54923e-19
789922,6.6593e-06,0.0139499,5.7961,209.817,0.0279839,1.02659,209636,225.399,0.00041448,1.87087,344.375,-1.05284,-0.198652,-0.0415314,0,-0.00944313,-0.00947721,-1.54923e-19
789923,7.07818e-06,0.0141115,5.72555,211.052,0.027459,1.08473,209637,222.087,0.000408199,1.91058,344.379,-0.923236,-0.18352,-0.071843,0,-0.0089429,-0.00947721,-1.54923e-19
789924,7.25524e-06,0.0141788,5.70417,211.57,0.0272474,1.1096,209637,220.638,0.000405453,1.9279,344.381,-0.825637,-0.139439,-0.0900698,0,-0.00844266,-0.00947721,-1.54923e-19
789921,6.61332e-06,0.0138768,5.86825,209.255,0.0282511,1.0224,209636,226.573,0.000416724,1.85626,344.373,-0.812691,-0.0738263,-0.0539868,0,-0.00794243,-0.00947721,-1.54923e-19
789915,5.32757e-06,0.0131601,6.18614,203.661,0.03057,0.845808,209633,241.42,0.000444963,1.69473,344.353,-0.867404,0.0688813,0.0263716,0,-0.00744219,-0.00947721,-1.54923e-19
789905,3.7891e-06,0.012111,6.57899,195.17,0.0340441,0.62596,209628,264.511,0.000489096,1.48115,344.321,-1.01905,0.308323,0.224627,0,-0.00694195,-0.00947721,-1.54923e-19
789898,2.82638e-06,0.0113246,6.81323,188.591,0.0366846,0.482883,209623,282.857,0.000524298,1.33741,344.294,-1.29874,0.495515,0.534054,0,-0.00644172,-0.00947721,-1.54923e-19
789894,2.45238e-06,0.0109617,6.88711,185.468,0.0378978,0.425575,209621,291.817,0.000541537,1.27434,344.28,-1.44651,0.514308,0.659456,0,-0.00594148,-0.00947721,-1.54923e-19
789891,2.19455e-06,0.0106983,6.93986,183.165,0.0388044,0.385085,209620,298.432,0.000554293,1.23037,344.27,-1.35544,0.514092,0.592924,0,-0.00544125,-0.00947721,-1.54923e-19
789889,1.98195e-06,0.0104835,6.9913,181.281,0.039564,0.35146,209618,303.783,0.000564623,1.19605,344.262,-1.25222,0.529629,0.621393,0,-0.00494101,-0.00947721,-1.54923e-19
789888,1.86354e-06,0.010365,7.02886,180.222,0.040019,0.331948,209618,306.728,0.000570332,1.17792,344.258,-1.1229,0.532676,0.624902,0,-0.00444077,-0.00947721,-1.54923e-19
789887,1.79361e-06,0.0103058,7.05523,179.716,0.0402399,0.321115,209617,308.08,0.000572941,1.16897,344.256,-0.989694,0.438786,0.517481,0,-0.00394054,-0.00947721,-1.54923e-19
789889,1.99102e-06,0.0104884,7.01062,181.321,0.0395773,0.352831,209618,303.521,0.000564131,1.19776,344.262,-0.824095,0.353325,0.64497,0,-0.0034403,-0.00947721,-1.54923e-19
789892,2.2966e-06,0.010758,6.93296,183.706,0.0385525,0.402774,209620,296.82,0.000551164,1.24071,344.272,-0.707649,0.205789,0.70455,0,-0.00294007,-0.00947721,-1.54923e-19
789897,3.11104e-06,0.0112947,6.7393,188.308,0.0365136,0.531452,209623,284.15,0.000526727,1.32981,344.289,-0.593541,-0.0165538,0.834071,0,-0.00243983,-0.00947721,-1.54923e-19
789904,4.89271e-06,0.011989,6.39762,194.143,0.0335879,0.812831,209626,268.548,0.000496658,1.452,344.309,-0.527829,-0.322661,0.961014,0,-0.00193959,-0.00947721,-1.54923e-19
789909,9.19621e-06,0.012583,5.79107,198.954,0.029955,1.49026,209628,257.155,0.000474597,1.55911,344.319,-0.590073,-0.632257,1.03245,0,-0.00143936,-0.00947721,-1.54923e-19
789911,1.46525e-05,0.0128686,5.12319,201.193,0.0268327,2.35177,209627,253.566,0.000467394,1.60549,344.317,-0.704025,-0.949145,0.998437,0,-0.000939122,-0.00947721,-1.54923e-19
789910,1.88284e-05,0.0129128,4.65197,201.497,0.0250088,3.01784,209626,254.752,0.000469376,1.60561,344.31,-0.67126,-1.23777,0.949247,0,-0.000438886,-0.00947721,-1.54923e-19
789910,2.11557e-05,0.0129097,4.38999,201.443,0.024098,3.39112,209625,256.076,0.00047174,1.59979,344.305,-0.412436,-1.33627,1.12543,0,6.13497e-05,-0.00947721,-1.54923e-19
789910,2.20608e-05,0.0129065,4.25998,201.402,0.0237106,3.53677,209624,256.853,0.000473142,1.59577,344.302,-0.104088,-1.10599,1.33619,0,0.000561586,-0.00947721,-1.54923e-19
789907,1.97329e-05,0.0126091,4.42524,199.01,0.024952,3.19788,209623,263.511,0.0004859,1.53479,344.293,-0.0184712,-0.570698,1.22698,0,0.00106182,-0.00947721,-1.54923e-19
789896,1.32302e-05,0.011572,4.86979,190.448,0.0291723,2.23117,209618,287.918,0.000532799,1.33894,344.262,-0.196873,0.00137198,1.12009,0,0.00156206,-0.00947721,-1.54923e-19
789882,6.54017e-06,0.0102763,5.31265,179.246,0.0348721,1.16723,209611,320.458,0.000595712,1.12607,344.219,-0.816781,0.252141,0.999608,0,0.00206229,-0.00947721,-1.54923e-19
